,Unnamed: 0,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time,delay,r2
123,123,Prok_Taxa00161,ecol_ts,random_01,runif_ts,0.1916,0.4551,0.2873,0.2758,0.2292476,0.2213636,2,2.0,0.5,3,0.9,499,0.5,0,0.07,0.0,0.09,1,0.20711601000000002
124,124,Prok_Taxa00162,ecol_ts,random_01,runif_ts,0.5494,0.5585,0.2437,0.2405,0.1650144,0.1684136,5,2.0,0.4,6,0.6,499,0.5,0,0.08,0.0,0.08,1,0.31192225
125,125,Prok_Taxa00163,ecol_ts,random_01,runif_ts,0.2425,0.3896,0.2847,0.2733,0.2251502,0.2174703,3,0.75,0.0,4,0.9,499,0.5,0,0.09,0.0,0.09,1,0.15178816
126,126,Prok_Taxa00164,ecol_ts,random_01,runif_ts,0.2943,0.433,0.3031,0.2893,0.2552031,0.2436494,3,0.25,0.4,4,0.9,499,0.5,0,0.09,0.0,0.08,1,0.187489
127,127,Prok_Taxa00165,ecol_ts,random_01,runif_ts,-0.3144,0.0,0.3146,0.3109,0.2749214,0.2814474,2,0.1,0.5,3,0.7,499,0.5,0,0.09,0.0,0.1,1,0.0
128,128,Prok_Taxa00166,ecol_ts,random_01,runif_ts,0.5069,0.5443,0.2536,0.2467,0.1786382,0.1771462,8,1.5,0.2,9,0.7,499,0.5,0,0.12,0.0,0.09,1,0.29626249
129,129,Prok_Taxa00167,ecol_ts,random_01,runif_ts,0.4673,0.5021,0.2579,0.2505,0.184726,0.1826827,11,1.5,0.0,12,0.5,499,0.5,0,0.11,0.0,0.11,1,0.25210441
130,130,Prok_Taxa00168,ecol_ts,random_01,runif_ts,0.0048,0.1915,0.4032,0.292,0.4516481,0.2481961,2,0.5,0.5,3,0.4,499,0.5,0,0.1,0.0,0.1,1,0.03667225
131,131,Prok_Taxa00169,ecol_ts,random_01,runif_ts,0.2197,0.3032,0.2887,0.2782,0.2315579,0.2252807,3,1.5,0.0,4,0.9,499,0.5,0,0.08,0.0,0.08,1,0.09193024000000001
132,132,Prok_Taxa00171,ecol_ts,random_01,runif_ts,0.5298,0.564,0.2476,0.24,0.1703286,0.1676843,6,0.75,0.9,7,0.7,499,0.5,0,0.09,0.0,0.09,1,0.31809599999999993
133,133,Prok_Taxa00172,ecol_ts,random_01,runif_ts,0.4025,0.5179,0.27,0.2619,0.2024916,0.1996125,5,0.75,0.8,6,0.7,499,0.5,0,0.08,0.0,0.09,1,0.26822041
134,134,Prok_Taxa00174,ecol_ts,random_01,runif_ts,0.4478,0.5043,0.2611,0.251,0.1893397,0.1834618,6,0.75,0.9,7,0.6,499,0.5,0,0.1,0.0,0.11,1,0.25431848999999995
135,135,Prok_Taxa00176,ecol_ts,random_01,runif_ts,0.0959,0.3476,0.2968,0.2813,0.2448017,0.2304037,2,2.0,0.5,3,0.8,499,0.5,0,0.09,0.0,0.09,1,0.12082576000000002
136,136,Prok_Taxa00177,ecol_ts,random_01,runif_ts,0.4833,0.5281,0.2556,0.2473,0.1814661,0.1779926,5,1.5,0.4,6,0.7,499,0.5,0,0.1,0.0,0.11,1,0.27888961
137,137,Prok_Taxa00178,ecol_ts,random_01,runif_ts,-0.0323,0.0,0.3013,0.2904,0.2521353,0.2454222,2,0.1,0.5,3,0.8,499,0.5,0,0.1,0.0,0.08,1,0.0
138,138,Prok_Taxa00179,ecol_ts,random_01,runif_ts,0.4919,0.5139,0.2541,0.2493,0.1793127,0.1808516,12,1.5,0.1,13,0.5,499,0.5,0,0.11,0.0,0.09,1,0.26409321
139,139,Prok_Taxa00180,ecol_ts,random_01,runif_ts,0.4842,0.5265,0.2553,0.2467,0.1810523,0.1771153,5,0.75,0.4,6,0.6,499,0.5,0,0.1,0.0,0.11,1,0.27720225
140,140,Prok_Taxa00181,ecol_ts,random_01,runif_ts,0.2342,0.4008,0.2838,0.2717,0.2236957,0.2149523,3,1.5,0.0,4,0.9,499,0.5,0,0.09,0.0,0.09,1,0.16064064
141,141,Prok_Taxa00182,ecol_ts,random_01,runif_ts,0.6171,0.6738,0.2298,0.2164,0.1466824,0.1363092,11,1.0,0.5,12,0.1,499,0.5,0,0.1,0.0,0.1,1,0.45400643999999996
142,142,Prok_Taxa00184,ecol_ts,random_01,runif_ts,0.4643,0.5231,0.2587,0.2469,0.1859352,0.1774733,4,1.0,0.3,5,0.6,499,0.5,0,0.09,0.0,0.08,1,0.27363361
143,143,Prok_Taxa00185,ecol_ts,random_01,runif_ts,0.4615,0.5266,0.2605,0.2507,0.1885948,0.1829897,5,1.5,0.4,6,0.8,499,0.5,0,0.09,0.0,0.08,1,0.27730755999999995
144,144,Prok_Taxa00186,ecol_ts,random_01,runif_ts,0.253,0.3362,0.2826,0.273,0.2218626,0.2169294,4,2.0,0.5,5,0.9,499,0.5,0,0.09,0.0,0.08,1,0.11303044
145,145,Prok_Taxa00188,ecol_ts,random_01,runif_ts,0.4728,0.5272,0.2581,0.2463,0.1850148,0.1765208,5,0.5,0.6,6,0.4,499,0.5,0,0.08,0.0,0.08,1,0.27793984
146,146,Prok_Taxa00189,ecol_ts,random_01,runif_ts,0.4355,0.4897,0.2627,0.2529,0.1917835,0.1861062,4,2.0,0.8,5,0.4,499,0.5,0,0.08,0.0,0.09,1,0.23980609000000003
147,147,Prok_Taxa00190,ecol_ts,random_01,runif_ts,0.2899,0.3858,0.2813,0.2698,0.2197826,0.2119451,3,0.5,0.0,4,0.9,499,0.5,0,0.12,0.0,0.11,1,0.14884163999999997
148,148,Prok_Taxa00191,ecol_ts,random_01,runif_ts,0.1869,0.314,0.288,0.2769,0.2303707,0.2232217,2,2.0,0.5,3,0.8,499,0.5,0,0.08,0.0,0.09,1,0.098596
149,149,Prok_Taxa00193,ecol_ts,random_01,runif_ts,0.1996,0.375,0.2862,0.2746,0.2275506,0.2194765,3,1.5,0.0,4,0.9,499,0.5,0,0.09,0.0,0.09,1,0.140625
150,150,Prok_Taxa00194,ecol_ts,random_01,runif_ts,0.3524,0.4614,0.2737,0.2646,0.2080922,0.2038136,4,2.0,0.3,5,0.8,499,0.5,0,0.09,0.0,0.09,1,0.21288996
151,151,Prok_Taxa00195,ecol_ts,random_01,runif_ts,0.2795,0.3841,0.2806,0.2698,0.2186876,0.2119642,2,1.5,0.0,3,0.9,499,0.5,0,0.09,0.0,0.08,1,0.14753281
152,152,Prok_Taxa00196,ecol_ts,random_01,runif_ts,0.3326,0.4403,0.2758,0.2659,0.2112995,0.2058194,3,0.75,0.4,4,0.9,499,0.5,0,0.09,0.0,0.09,1,0.19386409000000002
153,153,Prok_Taxa00197,ecol_ts,random_01,runif_ts,0.4089,0.5062,0.2668,0.2512,0.1977739,0.1837234,4,0.5,0.3,5,0.4,499,0.5,0,0.08,0.0,0.09,1,0.25623843999999996
154,154,Prok_Taxa00199,ecol_ts,random_01,runif_ts,0.2527,0.4604,0.2927,0.2614,0.2379839,0.1988984,3,0.75,0.4,4,0.8,499,0.5,0,0.09,0.0,0.09,1,0.21196816
155,155,Prok_Taxa00201,ecol_ts,random_01,runif_ts,0.6654,0.714,0.2273,0.2175,0.1435118,0.1376633,9,0.25,0.9,10,0.3,499,0.5,0,0.1,0.0,0.1,1,0.5097959999999999
156,156,Prok_Taxa00202,ecol_ts,random_01,runif_ts,0.3076,0.4224,0.2786,0.2632,0.2156815,0.2015873,5,1.5,0.4,6,0.8,499,0.5,0,0.1,0.0,0.1,1,0.17842175999999998
157,157,Prok_Taxa00203,ecol_ts,random_01,runif_ts,0.3275,0.4276,0.2768,0.2647,0.2127983,0.2038861,3,0.25,0.4,4,0.2,499,0.5,0,0.09,0.0,0.08,1,0.18284176
158,158,Prok_Taxa00206,ecol_ts,random_01,runif_ts,0.7549,0.7639,0.1975,0.1964,0.1083647,0.1122477,10,1.5,0.9,11,0.3,499,0.5,0,0.09,0.0,0.11,1,0.5835432100000001
159,159,Prok_Taxa00207,ecol_ts,random_01,runif_ts,0.799,0.8218,0.1755,0.1654,0.085568,0.0796681,9,1.5,0.9,10,0.3,499,0.5,0,0.12,0.0,0.11,1,0.6753552399999999
160,160,Prok_Taxa00208,ecol_ts,random_01,runif_ts,0.302,0.3798,0.2782,0.2685,0.2150541,0.2097784,4,2.0,0.0,5,0.9,499,0.5,0,0.08,0.0,0.09,1,0.14424804000000002
161,161,Prok_Taxa00209,ecol_ts,random_01,runif_ts,0.6235,0.6665,0.2283,0.2162,0.144805,0.136114,7,1.5,0.9,8,0.4,499,0.5,0,0.11,0.0,0.09,1,0.44422225
162,162,Prok_Taxa00211,ecol_ts,random_01,runif_ts,0.2782,0.3843,0.2806,0.2699,0.2187885,0.2120648,27,0.5,0.9,28,0.9,499,0.5,0,0.12,0.0,0.13,1,0.14768648999999998
163,163,Prok_Taxa00212,ecol_ts,random_01,runif_ts,0.4076,0.5277,0.2672,0.255,0.1984021,0.189242,4,1.5,0.3,5,0.7,499,0.5,0,0.09,0.0,0.09,1,0.2784672899999999
164,164,Prok_Taxa00213,ecol_ts,random_01,runif_ts,-0.0972,0.0,0.3971,0.4227,0.4380971,0.5202256,2,0.1,0.5,3,0.5,499,0.5,0,0.09,0.0,0.09,1,0.0
165,165,Prok_Taxa00214,ecol_ts,random_01,runif_ts,0.4784,0.5158,0.2566,0.2506,0.182966,0.1827724,5,2.0,0.8,6,0.6,499,0.5,0,0.08,0.0,0.08,1,0.26604964000000003
166,166,Prok_Taxa00216,ecol_ts,random_01,runif_ts,0.3304,0.427,0.2754,0.2649,0.2106612,0.2042042,2,2.0,0.5,3,0.8,499,0.5,0,0.1,0.0,0.09,1,0.182329
167,167,Prok_Taxa00217,ecol_ts,random_01,runif_ts,0.518,0.5623,0.2495,0.2397,0.172982,0.16725,11,1.5,0.3,12,0.6,499,0.5,0,0.09,0.0,0.1,1,0.31618129
168,168,Prok_Taxa00218,ecol_ts,random_01,runif_ts,0.385,0.5041,0.2705,0.2505,0.2032396,0.1826887,7,0.5,0.9,8,0.5,499,0.5,0,0.09,0.0,0.1,1,0.25411680999999997
169,169,Prok_Taxa00220,ecol_ts,random_01,runif_ts,0.5371,0.5609,0.2462,0.2402,0.1683513,0.1679558,11,0.75,0.0,12,0.4,499,0.5,0,0.1,0.0,0.12,1,0.31460880999999996
170,170,Prok_Taxa00221,ecol_ts,random_01,runif_ts,0.3098,0.3849,0.2812,0.2736,0.2196719,0.2178519,3,0.75,0.4,4,0.8,499,0.5,0,0.09,0.01,0.09,1,0.14814801000000002
171,171,Prok_Taxa00222,ecol_ts,random_01,runif_ts,0.5605,0.6155,0.242,0.2303,0.1626338,0.1544181,12,0.5,0.0,13,0.4,499,0.5,0,0.11,0.0,0.09,1,0.37884025000000005
172,172,Prok_Taxa00223,ecol_ts,random_01,runif_ts,0.2911,0.3519,0.2815,0.2712,0.2200922,0.2140225,2,1.5,0.5,3,0.7,499,0.5,0,0.09,0.0,0.08,1,0.12383361
173,173,Prok_Taxa00225,ecol_ts,random_01,runif_ts,0.294,0.4159,0.2789,0.2697,0.216026,0.2117379,2,2.0,0.5,3,0.8,499,0.5,0,0.08,0.0,0.08,1,0.17297281
174,174,Prok_Taxa00227,ecol_ts,random_01,runif_ts,0.3729,0.4477,0.2707,0.26,0.2035343,0.1967879,3,2.0,0.0,4,0.9,499,0.5,0,0.11,0.0,0.09,1,0.20043529
175,175,Prok_Taxa00228,ecol_ts,random_01,runif_ts,0.445,0.5091,0.2615,0.2496,0.1900451,0.1813613,11,0.75,0.7,12,0.6,499,0.5,0,0.1,0.0,0.13,1,0.25918281
176,176,Prok_Taxa00229,ecol_ts,random_01,runif_ts,0.4169,0.5274,0.2681,0.2462,0.199709,0.1764518,4,1.5,0.8,5,0.5,499,0.5,0,0.12,0.0,0.09,1,0.27815076
177,177,Prok_Taxa00231,ecol_ts,random_01,runif_ts,0.6882,0.7314,0.2123,0.1992,0.1251932,0.1155401,7,0.5,0.9,8,0.4,499,0.5,0,0.11,0.0,0.1,1,0.53494596
178,178,Prok_Taxa00232,ecol_ts,random_01,runif_ts,0.2027,0.2738,0.2856,0.2797,0.2266635,0.227733,2,1.0,0.5,3,0.8,499,0.5,0,0.08,0.0,0.1,1,0.07496644
179,179,Prok_Taxa00234,ecol_ts,random_01,runif_ts,0.2135,0.3713,0.2866,0.2722,0.228272,0.215705,2,2.0,0.5,3,0.9,499,0.5,0,0.1,0.0,0.1,1,0.13786369
180,180,Prok_Taxa00235,ecol_ts,random_01,runif_ts,0.2539,0.3969,0.2823,0.2698,0.2214757,0.211854,3,2.0,0.0,4,0.9,499,0.5,0,0.08,0.0,0.1,1,0.15752961
181,181,Prok_Taxa00238,ecol_ts,random_01,runif_ts,0.2149,0.3693,0.2873,0.2752,0.2292897,0.220386,3,1.5,0.0,4,0.9,499,0.5,0,0.08,0.0,0.08,1,0.13638249000000002
182,182,Prok_Taxa00239,ecol_ts,random_01,runif_ts,0.4863,0.5228,0.2553,0.247,0.1810124,0.1776099,6,2.0,0.9,7,0.6,499,0.5,0,0.08,0.0,0.09,1,0.27331984000000004
183,183,Prok_Taxa00240,ecol_ts,random_01,runif_ts,0.2745,0.4084,0.2807,0.2697,0.2188311,0.211746,4,1.5,0.0,5,0.9,499,0.5,0,0.12,0.0,0.12,1,0.16679055999999998
184,184,Prok_Taxa00242,ecol_ts,random_01,runif_ts,0.5218,0.5586,0.2489,0.241,0.1720944,0.1691389,16,1.0,0.0,17,0.6,499,0.5,0,0.1,0.0,0.13,1,0.31203396
185,185,Prok_Taxa00243,ecol_ts,random_01,runif_ts,0.3018,0.5517,0.279,0.2715,0.216284,0.214551,4,0.25,0.3,5,0.6,499,0.5,0,0.09,0.0,0.08,1,0.30437288999999995
186,186,Prok_Taxa00244,ecol_ts,random_01,runif_ts,0.6235,0.6672,0.2299,0.2201,0.1468329,0.1409728,7,0.5,0.9,8,0.5,499,0.5,0,0.09,0.0,0.09,1,0.44515584
187,187,Prok_Taxa00245,ecol_ts,random_01,runif_ts,0.3019,0.4581,0.2819,0.2582,0.2208203,0.194079,5,1.0,0.8,6,0.1,499,0.5,0,0.09,0.0,0.09,1,0.20985561
188,188,Prok_Taxa00247,ecol_ts,random_01,runif_ts,0.5032,0.555,0.2521,0.2412,0.1764978,0.169319,6,2.0,0.9,7,0.4,499,0.5,0,0.09,0.0,0.09,1,0.30802500000000005
189,189,Prok_Taxa00250,ecol_ts,random_01,runif_ts,0.5195,0.5563,0.2497,0.2417,0.1731709,0.1700804,26,0.75,0.0,27,0.7,499,0.5,0,0.15,0.0,0.12,1,0.30946969
190,190,Prok_Taxa00251,ecol_ts,random_01,runif_ts,0.3375,0.4301,0.2746,0.2653,0.2095074,0.2048575,4,2.0,0.3,5,0.8,499,0.5,0,0.1,0.0,0.1,1,0.18498600999999998
191,191,Prok_Taxa00252,ecol_ts,random_01,runif_ts,0.5256,0.5456,0.2483,0.2434,0.1713242,0.1723865,14,0.5,0.4,15,0.3,499,0.5,0,0.09,0.0,0.1,1,0.29767935999999995
192,192,Prok_Taxa00253,ecol_ts,random_01,runif_ts,0.5029,0.5845,0.2529,0.2357,0.1776931,0.1616726,10,0.25,0.5,11,0.4,499,0.5,0,0.12,0.0,0.1,1,0.34164025000000003
193,193,Prok_Taxa00254,ecol_ts,random_01,runif_ts,0.4859,0.5311,0.2568,0.2483,0.1831972,0.1794963,17,0.75,0.9,18,0.6,499,0.5,0,0.1,0.0,0.16,1,0.28206721
194,194,Prok_Taxa00255,ecol_ts,random_01,runif_ts,0.3252,0.4083,0.2759,0.2661,0.2114206,0.2060677,3,2.0,0.4,4,0.8,499,0.5,0,0.1,0.0,0.09,1,0.16670889
195,195,Prok_Taxa00256,ecol_ts,random_01,runif_ts,0.2358,0.379,0.2837,0.2733,0.2235413,0.2173571,2,2.0,0.5,3,0.7,499,0.5,0,0.1,0.0,0.1,1,0.143641
196,196,Prok_Taxa00257,ecol_ts,random_01,runif_ts,0.1515,0.2964,0.2908,0.2802,0.2349466,0.2285103,2,2.0,0.0,3,0.9,499,0.5,0,0.08,0.0,0.08,1,0.08785296
197,197,Prok_Taxa00258,ecol_ts,random_01,runif_ts,0.1108,0.3776,0.2964,0.2774,0.2440935,0.2239488,3,0.25,0.4,4,0.9,499,0.5,0,0.09,0.0,0.09,1,0.14258176
198,198,Prok_Taxa00260,ecol_ts,random_01,runif_ts,0.1599,0.2797,0.2899,0.2811,0.2335545,0.2300805,2,0.75,0.5,3,0.4,499,0.5,0,0.09,0.0,0.08,1,0.07823209
199,199,Prok_Taxa00261,ecol_ts,random_01,runif_ts,0.4286,0.5311,0.2635,0.2497,0.1929413,0.1814663,5,0.75,0.4,6,0.5,499,0.5,0,0.09,0.0,0.21,1,0.28206721
200,200,Prok_Taxa00262,ecol_ts,random_01,runif_ts,0.5065,0.5479,0.2516,0.2424,0.1758817,0.1710407,9,1.5,0.9,10,0.6,499,0.5,0,0.14,0.0,0.14,1,0.3001944100000001
201,201,Prok_Taxa00263,ecol_ts,random_01,runif_ts,0.2543,0.3893,0.2829,0.2696,0.2223839,0.211601,2,1.5,0.5,3,0.8,499,0.5,0,0.09,0.0,0.12,1,0.15155449
202,202,Prok_Taxa00265,ecol_ts,random_01,runif_ts,0.5034,0.5528,0.2525,0.2414,0.1771061,0.16967,6,0.5,0.5,7,0.7,499,0.5,0,0.09,0.0,0.17,1,0.30558783999999994
203,203,Prok_Taxa00266,ecol_ts,random_01,runif_ts,0.4396,0.5154,0.2622,0.2518,0.1910292,0.184537,3,1.5,0.4,4,0.8,499,0.5,0,0.09,0.0,0.08,1,0.26563716
204,204,Prok_Taxa00267,ecol_ts,random_01,runif_ts,-0.0598,0.0,0.3349,0.3022,0.311674,0.2657908,2,0.5,0.5,3,0.6,499,0.5,0,0.09,0.0,0.19,1,0.0
205,205,Prok_Taxa00269,ecol_ts,random_01,runif_ts,0.451,0.5189,0.2607,0.2509,0.1887655,0.1832295,9,2.0,0.8,10,0.6,499,0.5,0,0.08,0.0,0.08,1,0.26925721
206,206,Prok_Taxa00272,ecol_ts,random_01,runif_ts,0.5142,0.5509,0.2502,0.242,0.1739361,0.1704312,25,1.0,0.1,26,0.6,499,0.5,0,0.12,0.0,0.11,1,0.30349080999999994
207,207,Prok_Taxa00273,ecol_ts,random_01,runif_ts,0.5167,0.5617,0.2497,0.2405,0.1732264,0.1683224,6,0.75,0.7,7,0.6,499,0.5,0,0.1,0.0,0.08,1,0.31550689
208,208,Prok_Taxa00275,ecol_ts,random_01,runif_ts,0.5167,0.5622,0.2504,0.2398,0.1742268,0.1673596,6,1.5,0.9,7,0.6,499,0.5,0,0.08,0.0,0.08,1,0.31606884
209,209,Prok_Taxa00276,ecol_ts,random_01,runif_ts,0.5188,0.5533,0.2496,0.2421,0.1730813,0.1706759,6,1.0,0.9,7,0.7,499,0.5,0,0.1,0.0,0.13,1,0.30614089
210,210,Prok_Taxa00277,ecol_ts,random_01,runif_ts,0.5372,0.5888,0.246,0.2343,0.1681889,0.1598268,10,1.0,0.9,11,0.5,499,0.5,0,0.17,0.0,0.08,1,0.34668544
211,211,Prok_Taxa00279,ecol_ts,random_01,runif_ts,0.4592,0.5374,0.2594,0.2449,0.1868864,0.1745146,3,2.0,0.4,4,0.8,499,0.5,0,0.12,0.0,0.08,1,0.28879876
212,212,Prok_Taxa00280,ecol_ts,random_01,runif_ts,0.3725,0.4425,0.2709,0.262,0.2039436,0.1997769,3,1.5,0.4,4,0.9,499,0.5,0,0.18,0.0,0.1,1,0.19580625000000002
213,213,Prok_Taxa00282,ecol_ts,random_01,runif_ts,0.5188,0.5614,0.2493,0.24,0.1727251,0.1676688,15,1.0,0.6,16,0.6,499,0.5,0,0.1,0.0,0.09,1,0.31516996
214,214,Prok_Taxa00284,ecol_ts,random_01,runif_ts,0.5412,0.5894,0.2455,0.234,0.1674653,0.1594281,5,0.75,0.8,6,0.6,499,0.5,0,0.14,0.0,0.09,1,0.34739236000000007
215,215,Prok_Taxa00285,ecol_ts,random_01,runif_ts,0.2258,0.3341,0.2856,0.2742,0.2266865,0.2188223,4,1.0,0.0,5,0.9,499,0.5,0,0.09,0.0,0.1,1,0.11162281
216,216,Prok_Taxa00287,ecol_ts,random_01,runif_ts,0.5208,0.5702,0.249,0.2386,0.1722801,0.1657367,7,1.0,0.6,8,0.6,499,0.5,0,0.12,0.0,0.13,1,0.32512804000000006
217,217,Prok_Taxa00288,ecol_ts,random_01,runif_ts,0.4795,0.5287,0.2577,0.2499,0.184435,0.1818439,6,0.25,0.9,7,0.7,499,0.5,0,0.11,0.0,0.15,1,0.27952368999999994
218,218,Prok_Taxa00289,ecol_ts,random_01,runif_ts,0.5056,0.5466,0.2517,0.2431,0.1759586,0.1719625,6,1.0,0.9,7,0.6,499,0.5,0,0.24,0.0,0.1,1,0.29877156
219,219,Prok_Taxa00290,ecol_ts,random_01,runif_ts,-0.0097,0.0,0.3153,0.2918,0.2762137,0.2479128,2,1.0,0.5,3,0.6,499,0.5,0,0.21,0.0,0.1,1,0.0
220,220,Prok_Taxa00291,ecol_ts,random_01,runif_ts,0.4633,0.4938,0.2586,0.2525,0.1857352,0.1856362,4,1.5,0.5,5,0.7,499,0.5,0,0.19,0.0,0.11,1,0.24383844000000002
221,221,Prok_Taxa00292,ecol_ts,random_01,runif_ts,0.2182,0.3193,0.2872,0.2787,0.2290819,0.2260366,2,2.0,0.0,3,0.9,499,0.5,0,0.16,0.0,0.12,1,0.10195248999999998
222,222,Prok_Taxa00293,ecol_ts,random_01,runif_ts,0.223,0.3396,0.2858,0.2733,0.2268753,0.2175018,4,0.75,0.0,5,0.9,499,0.5,0,0.09,0.0,0.08,1,0.11532816000000001
223,223,Prok_Taxa00294,ecol_ts,random_01,runif_ts,0.1665,0.4611,0.2907,0.2722,0.2348323,0.2156233,2,1.5,0.5,3,0.5,499,0.5,0,0.11,0.0,0.08,1,0.21261321
224,224,Prok_Taxa00296,ecol_ts,random_01,runif_ts,0.4808,0.5286,0.2586,0.2514,0.1858538,0.1839528,5,1.5,0.0,6,0.7,499,0.5,0,0.11,0.0,0.08,1,0.27941795999999997
225,225,Prok_Taxa00297,ecol_ts,random_01,runif_ts,0.6968,0.7151,0.2105,0.203,0.1231221,0.1200024,13,0.5,0.6,14,0.5,499,0.5,0,0.13,0.0,0.17,1,0.51136801
226,226,Prok_Taxa00300,ecol_ts,random_01,runif_ts,0.4879,0.5382,0.2546,0.2442,0.1801349,0.1735346,6,2.0,0.0,7,0.5,499,0.5,0,0.12,0.0,0.12,1,0.28965924000000004
227,227,Prok_Taxa00301,ecol_ts,random_01,runif_ts,0.5118,0.5561,0.2506,0.2408,0.1744374,0.1688008,9,1.5,0.4,10,0.6,499,0.5,0,0.14,0.0,0.15,1,0.30924721000000005
228,228,Prok_Taxa00303,ecol_ts,random_01,runif_ts,0.2705,0.3837,0.2819,0.2691,0.2208213,0.2107444,2,2.0,0.0,3,0.9,499,0.5,0,0.11,0.0,0.12,1,0.14722569
229,229,Prok_Taxa00305,ecol_ts,random_01,runif_ts,0.4884,0.5227,0.2546,0.247,0.1801491,0.1775434,16,2.0,0.9,17,0.5,499,0.5,0,0.1,0.0,0.11,1,0.27321529000000006
230,230,Prok_Taxa00307,ecol_ts,random_01,runif_ts,0.5148,0.544,0.2501,0.2431,0.1737363,0.1719601,15,1.5,0.1,16,0.6,499,0.5,0,0.09,0.0,0.14,1,0.29593600000000003
231,231,Prok_Taxa00308,ecol_ts,random_01,runif_ts,0.4858,0.5488,0.255,0.2431,0.1806538,0.1720994,13,2.0,0.4,14,0.6,499,0.5,0,0.11,0.0,0.11,1,0.30118143999999997
232,232,Prok_Taxa00310,ecol_ts,random_01,runif_ts,0.3998,0.4429,0.2685,0.2609,0.2003439,0.1980966,5,0.75,0.0,6,0.6,499,0.5,0,0.09,0.0,0.12,1,0.19616041
233,233,Prok_Taxa00311,ecol_ts,random_01,runif_ts,0.4796,0.531,0.256,0.2457,0.182049,0.1756799,4,2.0,0.8,5,0.6,499,0.5,0,0.08,0.0,0.11,1,0.281961
234,234,Prok_Taxa00312,ecol_ts,random_01,runif_ts,0.4846,0.533,0.2552,0.2453,0.1809376,0.1751029,5,1.5,0.4,6,0.7,499,0.5,0,0.11,0.0,0.09,1,0.28408900000000004
235,235,Prok_Taxa00313,ecol_ts,random_01,runif_ts,0.4608,0.5193,0.2589,0.2488,0.1861986,0.180133,6,1.5,0.0,7,0.5,499,0.5,0,0.12,0.0,0.11,1,0.26967249
236,236,Prok_Taxa00314,ecol_ts,random_01,runif_ts,0.5139,0.56,0.2508,0.2413,0.1747257,0.1695501,26,1.0,0.9,27,0.7,499,0.5,0,0.11,0.0,0.14,1,0.31360000000000005
237,237,Prok_Taxa00315,ecol_ts,random_01,runif_ts,0.4851,0.5238,0.2553,0.2475,0.1811061,0.1783045,10,1.0,0.8,11,0.7,499,0.5,0,0.1,0.0,0.13,1,0.27436644000000004
238,238,Prok_Taxa00316,ecol_ts,random_01,runif_ts,0.2242,0.3352,0.2866,0.2736,0.2282098,0.2179172,2,1.0,0.0,3,0.9,499,0.5,0,0.1,0.0,0.1,1,0.11235904
239,239,Prok_Taxa00317,ecol_ts,random_01,runif_ts,0.407,0.4208,0.2679,0.266,0.199428,0.2059003,4,2.0,0.3,5,0.7,499,0.5,0,0.12,0.0,0.1,1,0.17707264
240,240,Prok_Taxa00318,ecol_ts,random_01,runif_ts,0.2733,0.4071,0.2807,0.2699,0.2189337,0.2120715,5,0.5,0.2,6,0.9,499,0.5,0,0.08,0.0,0.12,1,0.16573041000000002
241,241,Prok_Taxa00319,ecol_ts,random_01,runif_ts,0.5458,0.578,0.2446,0.2371,0.1662258,0.1635987,11,2.0,0.4,12,0.5,499,0.5,0,0.13,0.0,0.1,1,0.33408399999999994
242,242,Prok_Taxa00321,ecol_ts,random_01,runif_ts,0.5298,0.5708,0.249,0.2418,0.1722195,0.1701965,6,0.5,0.9,7,0.7,499,0.5,0,0.08,0.0,0.12,1,0.32581264
243,243,Prok_Taxa00322,ecol_ts,random_01,runif_ts,0.3937,0.5626,0.2697,0.2441,0.2021467,0.173394,4,0.75,0.3,5,0.7,499,0.5,0,0.08,0.0,0.1,1,0.31651876
244,244,Prok_Taxa00323,ecol_ts,random_01,runif_ts,0.5223,0.5606,0.2487,0.24,0.1718674,0.1676401,23,2.0,0.0,24,0.6,499,0.5,0,0.13,0.0,0.1,1,0.31427236
245,245,Prok_Taxa00324,ecol_ts,random_01,runif_ts,0.3032,0.3994,0.2784,0.2693,0.2153044,0.2111113,2,1.5,0.5,3,0.8,499,0.5,0,0.1,0.0,0.12,1,0.15952035999999997
246,246,Prok_Taxa00326,ecol_ts,random_01,runif_ts,0.4943,0.5377,0.2536,0.2445,0.1787279,0.1739884,4,2.0,0.0,5,0.8,499,0.5,0,0.11,0.0,0.09,1,0.28912129
247,247,Prok_Taxa00328,ecol_ts,random_01,runif_ts,0.3338,0.4553,0.2756,0.2613,0.2110903,0.1986926,2,1.5,0.5,3,0.6,499,0.5,0,0.1,0.0,0.1,1,0.20729809
248,248,Prok_Taxa00329,ecol_ts,random_01,runif_ts,0.1107,0.0704,0.2957,0.2955,0.2429015,0.2541153,2,0.1,0.0,3,0.9,499,0.5,0,0.08,0.0,0.11,1,0.00495616
249,249,Prok_Taxa00330,ecol_ts,random_01,runif_ts,0.4443,0.5378,0.2614,0.2478,0.1898341,0.1787174,5,1.0,0.4,6,0.6,499,0.5,0,0.12,0.0,0.09,1,0.28922883999999993
